dataset_id,sample_id,src_idx,dst_idx,src_cell_id,dst_cell_id,ligand,receptor,pathway,mechanism,distance_px,coexpr,causal_score,strength,score
simulation_data,sample1,444,663,445,664,LIG08,REC08,Synthetic,Secreted Signaling,77.10382843017578,3.048180341720581,0.5,0.47614774107933044,0.9627975821495056
simulation_data,sample1,328,1390,329,1391,LIG08,REC08,Synthetic,Secreted Signaling,78.44743347167969,2.9393632411956787,0.5,0.4761354327201843,0.9627825617790222
simulation_data,sample1,408,794,409,795,LIG08,REC08,Synthetic,Secreted Signaling,78.51751708984375,3.043947458267212,0.5,0.4760851263999939,0.9627212285995483
simulation_data,sample1,283,657,284,658,LIG08,REC08,Synthetic,Secreted Signaling,74.30342864990234,3.209554433822632,0.5,0.47604623436927795,0.9626738429069519
simulation_data,sample1,184,1296,185,1297,LIG08,REC08,Synthetic,Secreted Signaling,79.88116455078125,3.3686208724975586,0.5,0.4760363698005676,0.9626618027687073
simulation_data,sample1,527,852,528,853,LIG08,REC08,Synthetic,Secreted Signaling,77.87811279296875,2.7380504608154297,0.5,0.4760168194770813,0.9626380205154419
simulation_data,sample1,239,1176,240,1177,LIG08,REC08,Synthetic,Secreted Signaling,79.98124694824219,3.4199278354644775,0.5,0.4759821891784668,0.9625958204269409
simulation_data,sample1,233,1403,234,1404,LIG08,REC08,Synthetic,Secreted Signaling,77.92945861816406,3.155477523803711,0.5,0.47594714164733887,0.962553083896637
simulation_data,sample1,230,630,231,631,LIG08,REC08,Synthetic,Secreted Signaling,79.71198272705078,2.9393632411956787,0.5,0.4759446978569031,0.9625501036643982
simulation_data,sample1,444,1390,445,1391,LIG08,REC08,Synthetic,Secreted Signaling,78.10249328613281,3.211711883544922,0.5,0.4759385585784912,0.9625426530838013
simulation_data,sample1,334,1221,335,1222,LIG08,REC08,Synthetic,Secreted Signaling,77.88452911376953,3.35148286819458,0.5,0.4759364128112793,0.9625400304794312
simulation_data,sample1,159,852,160,853,LIG08,REC08,Synthetic,Secreted Signaling,77.66595458984375,2.9984025955200195,0.5,0.4759332835674286,0.9625362753868103
simulation_data,sample1,448,777,449,778,LIG08,REC08,Synthetic,Secreted Signaling,79.64923095703125,2.9393632411956787,0.5,0.47592949867248535,0.9625316262245178
simulation_data,sample1,92,923,93,924,LIG08,REC08,Synthetic,Secreted Signaling,76.92203521728516,2.904245376586914,0.5,0.4759037494659424,0.9625002145767212
simulation_data,sample1,67,1296,68,1297,LIG08,REC08,Synthetic,Secreted Signaling,79.55501556396484,3.767313003540039,0.5,0.4758976697921753,0.962492823600769
simulation_data,sample1,88,936,89,937,LIG08,REC08,Synthetic,Secreted Signaling,78.10249328613281,3.351025342941284,0.5,0.4758758544921875,0.9624662399291992
simulation_data,sample1,513,1436,514,1437,LIG08,REC08,Synthetic,Secreted Signaling,78.10249328613281,3.351025342941284,0.5,0.47587043046951294,0.9624596238136292
